"","x"
"9550","CHST11"
"9551","SLC41A2"
"9552","C12orf45"
"9553","WASHC4"
"9554","APPL2"
"9555","C12orf75"
"9556","NUAK1"
"9557","CKAP4"
"9558","TCP11L2"
"9559","POLR3B"
"9560","RFX4"
"9561","RIC8B"
"9562","AC007541.1"
"9563","TMEM263"
"9564","MTERF2"
"9565","CRY1"
"9566","BTBD11"
"9567","PWP1"
"9568","PRDM4"
"9569","AC007622.2"
"9570","CMKLR1"
"9571","FICD"
"9572","SART3"
"9573","ISCU"
"9574","TMEM119"
"9575","SELPLG"
"9576","AC007569.1"
"9577","CORO1C"
"9578","SSH1"
"9579","USP30"
"9580","USP30-AS1"
"9581","ALKBH2"
"9582","UNG"
"9583","ACACB"
"9584","KCTD10"
"9585","UBE3B"
"9586","MMAB"
"9587","MVK"
"9588","FAM222A"
"9589","GLTP"
"9590","TCHP"
"9591","GIT2"
"9592","ANKRD13A"
"9593","C12orf76"
"9594","IFT81"
"9595","ATP2A2"
"9596","ANAPC7"
"9597","ARPC3"
"9598","GPN3"
"9599","FAM216A"
"9600","VPS29"
"9601","RAD9B"
"9602","PPTC7"
"9603","TCTN1"
"9604","HVCN1"
"9605","PPP1CC"
"9606","PHETA1"
"9607","SH2B3"
"9608","ATXN2"
"9609","ATXN2-AS"
"9610","BRAP"
"9611","ACAD10"
"9612","ALDH2"
"9613","MAPKAPK5-AS1"
"9614","MAPKAPK5"
"9615","TMEM116"
"9616","ERP29"
"9617","NAA25"
"9618","TRAFD1"
"9619","HECTD4"
"9620","RPL6"
"9621","PTPN11"
"9622","OAS1"
"9623","OAS3"
"9624","OAS2"
"9625","DTX1"
"9626","RASAL1"
"9627","DDX54"
"9628","RITA1"
"9629","IQCD"
"9630","TPCN1"
"9631","SLC8B1"
"9632","PLBD2"
"9633","SDSL"
"9634","RBM19"
"9635","AC073863.1"
"9636","MED13L"
"9637","MAP1LC3B2"
"9638","C12orf49"
"9639","RNFT2"
"9640","FBXW8"
"9641","TESC"
"9642","FBXO21"
"9643","RFC5"
"9644","WSB2"
"9645","VSIG10"
"9646","PEBP1"
"9647","TAOK3"
"9648","SUDS3"
"9649","PRKAB1"
"9650","CIT"
"9651","BICDL1"
"9652","RAB35"
"9653","AC004812.2"
"9654","GCN1"
"9655","RPLP0"
"9656","PXN-AS1"
"9657","PXN"
"9658","SIRT4"
"9659","MSI1"
"9660","COX6A1"
"9661","TRIAP1"
"9662","GATC"
"9663","SRSF9"
"9664","DYNLL1"
"9665","NRAV"
"9666","COQ5"
"9667","RNF10"
"9668","POP5"
"9669","MLEC"
"9670","UNC119B"
"9671","ACADS"
"9672","SPPL3"
"9673","C12orf43"
"9674","OASL"
"9675","P2RX7"
"9676","P2RX4"
"9677","CAMKK2"
"9678","ANAPC5"
"9679","RNF34"
"9680","KDM2B"
"9681","AC145422.1"
"9682","ORAI1"
"9683","MORN3"
"9684","TMEM120B"
"9685","RHOF"
"9686","LINC01089"
"9687","AC084018.2"
"9688","SETD1B"
"9689","PSMD9"
"9690","WDR66"
"9691","BCL7A"
"9692","MLXIP"
"9693","B3GNT4"
"9694","DIABLO"
"9695","VPS33A"
"9696","CLIP1"
"9697","ZCCHC8"
"9698","AC127002.1"
"9699","RSRC2"
"9700","KNTC1"
"9701","DENR"
"9702","HIP1R"
"9703","VPS37B"
"9704","AC027290.1"
"9705","ABCB9"
"9706","OGFOD2"
"9707","ARL6IP4"
"9708","PITPNM2"
"9709","MPHOSPH9"
"9710","C12orf65"
"9711","CDK2AP1"
"9712","SBNO1"
"9713","AC137767.1"
"9714","KMT5A"
"9715","RILPL2"
"9716","SNRNP35"
"9717","RILPL1"
"9718","AC055713.1"
"9719","TMED2"
"9720","DDX55"
"9721","EIF2B1"
"9722","GTF2H3"
"9723","TCTN2"
"9724","ATP6V0A2"
"9725","CCDC92"
"9726","DNAH10OS"
"9727","ZNF664"
"9728","NCOR2"
"9729","SCARB1"
"9730","UBC"
"9731","DHX37"
"9732","BRI3BP"
"9733","AACS"
"9734","TMEM132B"
"9735","LINC00944"
"9736","SLC15A4"
"9737","STX2"
"9738","RAN"
"9739","AC073578.1"
"9740","SFSWAP"
"9741","MMP17"
"9742","ULK1"
"9743","PUS1"
"9744","EP400"
"9745","DDX51"
"9746","NOC4L"
"9747","LINC02361"
"9748","AC138466.1"
"9749","FBRSL1"
"9750","POLE"
"9751","PXMP2"
"9752","PGAM5"
"9753","ANKLE2"
"9754","GOLGA3"
"9755","CHFR"
"9756","AC127070.1"
"9757","ZNF605"
"9758","ZNF26"
"9759","ZNF84"
"9760","ZNF140"
"9761","ZNF891"
"9762","ZNF10"
"9763","ZNF268"
"9764","MPHOSPH8"
"9765","PSPC1"
"9766","ZMYM5"
"9767","AL355001.2"
"9768","ZMYM2"
"9769","GJB6"
"9770","CRYL1"
"9771","IFT88"
"9772","AL161772.1"
"9773","EEF1AKMT1"
"9774","XPO4"
"9775","LATS2"
"9776","SAP18"
"9777","SKA3"
"9778","MRPL57"
"9779","LINC00539"
"9780","ZDHHC20"
"9781","MICU2"
"9782","FGF9"
"9783","AL136962.1"
"9784","SACS"
"9785","TNFRSF19"
"9786","MIPEP"
"9787","AL359736.1"
"9788","SPATA13"
"9789","PARP4"
"9790","CENPJ"
"9791","MTMR6"
"9792","NUP58"
"9793","ATP8A2"
"9794","SHISA2"
"9795","RNF6"
"9796","AL138966.2"
"9797","CDK8"
"9798","USP12"
"9799","RPL21"
"9800","RASL11A"
"9801","GTF3A"
"9802","MTIF3"
"9803","LNX2"
"9804","POLR1D"
"9805","PAN3-AS1"
"9806","PAN3"
"9807","FLT1"
"9808","POMP"
"9809","SLC46A3"
"9810","SLC7A1"
"9811","UBL3"
"9812","LINC00544"
"9813","KATNAL1"
"9814","LINC00426"
"9815","HMGB1"
"9816","USPL1"
"9817","ALOX5AP"
"9818","HSPH1"
"9819","B3GLCT"
"9820","FRY"
"9821","BRCA2"
"9822","N4BP2L1"
"9823","N4BP2L2"
"9824","PDS5B"
"9825","AL138820.1"
"9826","STARD13"
"9827","AL139383.1"
"9828","RFC3"
"9829","NBEA"
"9830","SPART"
"9831","RFXAP"
"9832","SMAD9"
"9833","ALG5"
"9834","EXOSC8"
"9835","SUPT20H"
"9836","UFM1"
"9837","PROSER1"
"9838","NHLRC3"
"9839","LHFPL6"
"9840","COG6"
"9841","LINC00598"
"9842","FOXO1"
"9843","MRPS31"
"9844","SLC25A15"
"9845","ELF1"
"9846","WBP4"
"9847","KBTBD6"
"9848","AL354696.2"
"9849","KBTBD7"
"9850","MTRF1"
"9851","NAA16"
"9852","RGCC"
"9853","VWA8"
"9854","DGKH"
"9855","AKAP11"
"9856","TNFSF11"
"9857","EPSTI1"
"9858","DNAJC15"
"9859","ENOX1"
"9860","CCDC122"
"9861","LACC1"
"9862","SERP2"
"9863","TSC22D1"
"9864","TSC22D1-AS1"
"9865","NUFIP1"
"9866","GPALPP1"
"9867","GTF2F2"
"9868","TPT1"
"9869","AL138963.3"
"9870","SLC25A30"
"9871","SLC25A30-AS1"
"9872","COG3"
"9873","SIAH3"
"9874","ZC3H13"
"9875","CPB2-AS1"
"9876","LCP1"
"9877","LRRC63"
"9878","RUBCNL"
"9879","LRCH1"
"9880","ESD"
"9881","SUCLA2"
"9882","NUDT15"
"9883","MED4"
"9884","ITM2B"
"9885","RB1-DT"
"9886","RB1"
"9887","LPAR6"
"9888","RCBTB2"
"9889","CYSLTR2"
"9890","AL161421.1"
"9891","FNDC3A"
"9892","CDADC1"
"9893","CAB39L"
"9894","SETDB2"
"9895","PHF11"
"9896","RCBTB1"
"9897","ARL11"
"9898","EBPL"
"9899","KPNA3"
"9900","AL136301.1"
"9901","SPRYD7"
"9902","DLEU2"
"9903","TRIM13"
"9904","RNASEH2B-AS1"
"9905","RNASEH2B"
"9906","INTS6"
"9907","INTS6-AS1"
"9908","WDFY2"
"9909","DHRS12"
"9910","AL162377.1"
"9911","ALG11"
"9912","UTP14C"
"9913","NEK3"
"9914","THSD1"
"9915","VPS36"
"9916","AL359513.1"
"9917","CKAP2"
"9918","HNRNPA1L2"
"9919","AL139089.1"
"9920","SUGT1"
"9921","PCDH17"
"9922","DIAPH3"
"9923","TDRD3"
"9924","LINC00355"
"9925","PCDH9"
"9926","MZT1"
"9927","BORA"
"9928","DIS3"
"9929","PIBF1"
"9930","KLF5"
"9931","KLF12"
"9932","LINC00402"
"9933","TBC1D4"
"9934","COMMD6"
"9935","UCHL3"
"9936","LMO7-AS1"
"9937","LMO7"
"9938","KCTD12"
"9939","CLN5"
"9940","AC001226.2"
"9941","FBXL3"
"9942","MYCBP2"
"9943","SLAIN1"
"9944","EDNRB"
"9945","RNF219-AS1"
"9946","RNF219"
"9947","RBM26"
"9948","RBM26-AS1"
"9949","NDFIP2"
"9950","SPRY2"
"9951","SLITRK5"
"9952","TGDS"
"9953","GPR180"
"9954","ABCC4"
"9955","DZIP1"
"9956","DNAJC3-DT"
"9957","DNAJC3"
"9958","UGGT2"
"9959","MBNL2"
"9960","RAP2A"
"9961","IPO5"
"9962","FARP1"
"9963","STK24"
"9964","DOCK9"
"9965","UBAC2-AS1"
"9966","UBAC2"
"9967","GPR18"
"9968","GPR183"
"9969","TM9SF2"
"9970","CLYBL"
"9971","AL355338.1"
"9972","PCCA"
"9973","GGACT"
"9974","TMTC4"
"9975","FGF14"
"9976","FGF14-AS2"
"9977","TPP2"
"9978","CCDC168"
"9979","TEX30"
"9980","KDELC1"
"9981","BIVM"
"9982","ERCC5"
"9983","EFNB2"
"9984","ARGLU1"
"9985","LIG4"
"9986","ABHD13"
"9987","TNFSF13B"
"9988","MYO16"
"9989","IRS2"
"9990","COL4A1"
"9991","COL4A2"
"9992","RAB20"
"9993","NAXD"
"9994","CARS2"
"9995","ING1"
"9996","ANKRD10"
"9997","ARHGEF7"
"9998","TEX29"
"9999","TUBGCP3"
"10000","AL139384.1"
"10001","ATP11A"
"10002","MCF2L"
"10003","MCF2L-AS1"
"10004","PCID2"
"10005","CUL4A"
"10006","LAMP1"
"10007","DCUN1D2"
"10008","TMCO3"
"10009","TFDP1"
"10010","TMEM255B"
"10011","GAS6-AS1"
"10012","GAS6"
"10013","LINC00565"
"10014","C13orf46"
"10015","RASA3"
"10016","CFAP97D2"
"10017","CDC16"
"10018","UPF3A"
"10019","CHAMP1"
"10020","TTC5"
"10021","CCNB1IP1"
"10022","AL355075.4"
"10023","PARP2"
"10024","TEP1"
"10025","OSGEP"
"10026","APEX1"
"10027","PIP4P1"
"10028","PNP"
"10029","RNASE4"
"10030","ANG"
"10031","RNASE6"
"10032","METTL17"
"10033","AL355922.2"
"10034","NDRG2"
"10035","ARHGEF40"
"10036","ZNF219"
"10037","HNRNPC"
"10038","SUPT16H"
"10039","AL135744.1"
"10040","CHD8"
"10041","RAB2B"
"10042","TOX4"
"10043","METTL3"
"10044","SALL2"
"10045","TRAV1-1"
"10046","TRAV1-2"
"10047","TRAV2"
"10048","TRAV3"
"10049","TRAV4"
"10050","TRAV5"
"10051","TRAV6"
"10052","TRAV8-1"
"10053","TRAV10"
"10054","TRAV12-1"
"10055","TRAV8-2"
"10056","TRAV8-3"
"10057","TRAV13-1"
"10058","TRAV12-2"
"10059","TRAV8-4"
"10060","TRAV13-2"
"10061","TRAV14DV4"
"10062","TRAV9-2"
"10063","TRAV12-3"
"10064","TRAV8-6"
"10065","TRAV16"
"10066","TRAV17"
"10067","TRAV18"
"10068","TRAV19"
"10069","TRAV20"
"10070","TRAV21"
"10071","TRAV22"
"10072","TRAV23DV6"
"10073","TRDV1"
"10074","TRAV24"
"10075","TRAV25"
"10076","TRAV26-1"
"10077","TRAV27"
"10078","TRAV29DV5"
"10079","TRAV30"
"10080","TRAV26-2"
"10081","TRAV34"
"10082","TRAV35"
"10083","TRAV36DV7"
"10084","TRAV38-1"
"10085","TRAV38-2DV8"
"10086","TRAV39"
"10087","TRAV40"
"10088","TRAV41"
"10089","TRDV2"
"10090","TRDC"
"10091","TRDV3"
"10092","TRAJ39"
"10093","TRAJ37"
"10094","TRAC"
"10095","AC243965.1"
"10096","DAD1"
"10097","ABHD4"
"10098","OXA1L"
"10099","SLC7A7"
"10100","MRPL52"
"10101","MMP14"
"10102","LRP10"
"10103","REM2"
"10104","RBM23"
"10105","PRMT5-AS1"
"10106","PRMT5"
"10107","AL132780.1"
"10108","HAUS4"
"10109","C14orf93"
"10110","PSMB5"
"10111","CDH24"
"10112","ACIN1"
"10113","C14orf119"
"10114","SLC7A8"
"10115","HOMEZ"
"10116","PPP1R3E"
"10117","BCL2L2"
"10118","PABPN1"
"10119","SLC22A17"
"10120","NGDN"
"10121","ZFHX2"
"10122","THTPA"
"10123","AP1G2"
"10124","AL135999.1"
"10125","DHRS4-AS1"
"10126","DHRS4"
"10127","DHRS4L2"
"10128","CARMIL3"
"10129","NRL"
"10130","PCK2"
"10131","DCAF11"
"10132","FITM1"
"10133","PSME1"
"10134","EMC9"
"10135","PSME2"
"10136","RNF31"
"10137","AL136295.5"
"10138","IRF9"
"10139","REC8"
"10140","IPO4"
"10141","TM9SF1"
"10142","CHMP4A"
"10143","MDP1"
"10144","NEDD8-MDP1"
"10145","NEDD8"
"10146","GMPR2"
"10147","TINF2"
"10148","TGM1"
"10149","RABGGTA"
"10150","DHRS1"
"10151","NOP9"
"10152","CIDEB"
"10153","LTB4R2"
"10154","LTB4R"
"10155","ADCY4"
"10156","RIPK3"
"10157","KHNYN"
"10158","SDR39U1"
"10159","GZMH"
"10160","GZMB"
"10161","STXBP6"
"10162","NOVA1"
"10163","FOXG1"
"10164","G2E3"
"10165","SCFD1"
"10166","COCH"
"10167","STRN3"
"10168","AP4S1"
"10169","HECTD1"
"10170","HEATR5A"
"10171","DTD2"
"10172","NUBPL"
"10173","AL163973.2"
"10174","LINC02313"
"10175","ARHGAP5-AS1"
"10176","ARHGAP5"
"10177","AKAP6"
"10178","NPAS3"
"10179","EGLN3"
"10180","SPTSSA"
"10181","EAPP"
"10182","SNX6"
"10183","CFL2"
"10184","BAZ1A"
"10185","AL121603.2"
"10186","SRP54"
"10187","FAM177A1"
"10188","PPP2R3C"
"10189","KIAA0391"
"10190","PSMA6"
"10191","NFKBIA"
"10192","RALGAPA1"
"10193","AL162311.3"
"10194","BRMS1L"
"10195","MBIP"
"10196","PAX9"
"10197","SEC23A"
"10198","SEC23A-AS1"
"10199","GEMIN2"
"10200","TRAPPC6B"
"10201","PNN"
"10202","MIA2"
"10203","AL132639.2"
"10204","FBXO33"
"10205","C14orf28"
"10206","KLHL28"
"10207","TOGARAM1"
"10208","PRPF39"
"10209","FKBP3"
"10210","FANCM"
"10211","MIS18BP1"
"10212","RPS29"
"10213","LRR1"
"10214","RPL36AL"
"10215","MGAT2"
"10216","AL139099.1"
"10217","DNAAF2"
"10218","POLE2"
"10219","KLHDC1"
"10220","KLHDC2"
"10221","NEMF"
"10222","AL627171.2"
"10223","AL627171.1"
"10224","ARF6"
"10225","LINC01588"
"10226","VCPKMT"
"10227","SOS2"
"10228","L2HGDH"
"10229","ATP5S"
"10230","CDKL1"
"10231","MAP4K5"
"10232","ATL1"
"10233","SAV1"
"10234","NIN"
"10235","PYGL"
"10236","TRIM9"
"10237","TMX1"
"10238","FRMD6"
"10239","FRMD6-AS1"
"10240","GNG2"
"10241","AL358333.3"
"10242","RTRAF"
"10243","PTGDR"
"10244","PTGER2"
"10245","TXNDC16"
"10246","GPR137C"
"10247","ERO1A"
"10248","PSMC6"
"10249","STYX"
"10250","GNPNAT1"
"10251","AL139317.3"
"10252","FERMT2"
"10253","DDHD1"
"10254","AL356020.1"
"10255","BMP4"
"10256","CDKN3"
"10257","CNIH1"
"10258","GMFB"
"10259","CGRRF1"
"10260","SAMD4A"
"10261","GCH1"
"10262","WDHD1"
"10263","SOCS4"
"10264","MAPK1IP1L"
"10265","LGALS3"
"10266","DLGAP5"
"10267","FBXO34"
"10268","ATG14"
"10269","KTN1-AS1"
"10270","KTN1"
"10271","PELI2"
"10272","TMEM260"
"10273","EXOC5"
"10274","AP5M1"
"10275","NAA30"
"10276","ARMH4"
"10277","ACTR10"
"10278","PSMA3"
"10279","PSMA3-AS1"
"10280","ARID4A"
"10281","TIMM9"
"10282","KIAA0586"
"10283","DACT1"
"10284","DAAM1"
"10285","GPR135"
"10286","L3HYPDH"
"10287","JKAMP"
"10288","RTN1"
"10289","PCNX4"
"10290","DHRS7"
"10291","PPM1A"
"10292","MNAT1"
"10293","TRMT5"
"10294","SLC38A6"
"10295","PRKCH"
"10296","TMEM30B"
"10297","AL359220.1"
"10298","HIF1A"
"10299","HIF1A-AS2"
"10300","SNAPC1"
"10301","RHOJ"
"10302","PPP2R5E"
"10303","AL136038.3"
"10304","WDR89"
"10305","AL136038.5"
"10306","SGPP1"
"10307","SYNE2"
"10308","ESR2"
"10309","AL161756.1"
"10310","MTHFD1"
"10311","AL122035.1"
"10312","ZBTB25"
"10313","AKAP5"
"10314","ZBTB1"
"10315","AL049869.3"
"10316","HSPA2"
"10317","PLEKHG3"
"10318","CHURC1"
"10319","RAB15"
"10320","FNTB"
"10321","MAX"
"10322","FUT8"
"10323","FUT8-AS1"
"10324","AL359232.1"
"10325","GPHN"
"10326","MPP5"
"10327","ATP6V1D"
"10328","EIF2S1"
"10329","PLEK2"
"10330","TMEM229B"
"10331","PIGH"
"10332","ARG2"
"10333","VTI1B"
"10334","RDH11"
"10335","ZFYVE26"
"10336","RAD51B"
"10337","AL121820.1"
"10338","ZFP36L1"
"10339","ACTN1"
"10340","DCAF5"
"10341","EXD2"
"10342","ERH"
"10343","SLC39A9"
"10344","SUSD6"
"10345","SRSF5"
"10346","SLC10A1"
"10347","COX16"
"10348","SYNJ2BP-COX16"
"10349","SYNJ2BP"
"10350","MED6"
"10351","TTC9"
"10352","MAP3K9"
"10353","AC004816.1"
"10354","AC004825.2"
"10355","PCNX1"
"10356","AC004817.3"
"10357","SIPA1L1"
"10358","RGS6"
"10359","DPF3"
"10360","DCAF4"
"10361","ZFYVE1"
"10362","AL442663.3"
"10363","RBM25"
"10364","PSEN1"
"10365","NUMB"
"10366","AC005280.2"
"10367","RIOX1"
"10368","ACOT2"
"10369","ACOT4"
"10370","DNAL1"
"10371","PNMA1"
"10372","ELMSAN1"
"10373","AC005520.2"
"10374","PTGR2"
"10375","ZNF410"
"10376","FAM161B"
"10377","COQ6"
"10378","ENTPD5"
"10379","BBOF1"
"10380","ALDH6A1"
"10381","LIN52"
"10382","ABCD4"
"10383","NPC2"
"10384","ISCA2"
"10385","LTBP2"
"10386","AREL1"
"10387","FCF1"
"10388","YLPM1"
"10389","PROX2"
"10390","DLST"
"10391","RPS6KL1"
"10392","PGF"
"10393","EIF2B2"
"10394","MLH3"
"10395","ACYP1"
"10396","ZC2HC1C"
"10397","NEK9"
"10398","AL049780.2"
"10399","TMED10"
"10400","AL691403.2"
"10401","FOS"
"10402","LINC01220"
"10403","JDP2"
"10404","BATF"
"10405","FLVCR2"
"10406","TTLL5"
"10407","ERG28"
"10408","IFT43"
"10409","TGFB3"
"10410","GPATCH2L"
"10411","VASH1"
"10412","VASH1-AS1"
"10413","ANGEL1"
"10414","IRF2BPL"
"10415","AC007686.3"
"10416","CIPC"
"10417","TMEM63C"
"10418","POMT2"
"10419","GSTZ1"
"10420","TMED8"
"10421","VIPAS39"
"10422","AHSA1"
"10423","SPTLC2"
"10424","ALKBH1"
"10425","SLIRP"
"10426","SNW1"
"10427","ADCK1"
"10428","CEP128"
"10429","TSHR"
"10430","AC007262.2"
"10431","GTF2A1"
"10432","AL136040.1"
"10433","SEL1L"
"10434","LINC02328"
"10435","GALC"
"10436","GPR65"
"10437","AL157955.1"
"10438","LINC01146"
"10439","SPATA7"
"10440","ZC3H14"
"10441","EML5"
"10442","TTC8"
"10443","FOXN3"
"10444","EFCAB11"
"10445","TDP1"
"10446","PSMC1"
"10447","NRDE2"
"10448","AL512791.2"
"10449","CALM1"
"10450","TTC7B"
"10451","RPS6KA5"
"10452","DGLUCY"
"10453","GPR68"
"10454","AL135818.2"
"10455","CCDC88C"
"10456","PPP4R3A"
"10457","CATSPERB"
"10458","TC2N"
"10459","FBLN5"
"10460","TRIP11"
"10461","ATXN3"
"10462","NDUFB1"
"10463","CPSF2"
"10464","RIN3"
"10465","LGMN"
"10466","GOLGA5"
"10467","ITPK1"
"10468","MOAP1"
"10469","TMEM251"
"10470","GON7"
"10471","UBR7"
"10472","BTBD7"
"10473","UNC79"
"10474","ASB2"
"10475","OTUB2"
"10476","DDX24"
"10477","IFI27L1"
"10478","IFI27"
"10479","IFI27L2"
"10480","PPP4R4"
"10481","SERPINA1"
"10482","GSC"
"10483","DICER1"
"10484","DICER1-AS1"
"10485","CLMN"
"10486","SYNE3"
"10487","SNHG10"
"10488","GLRX5"
"10489","ATG2B"
"10490","GSKIP"
"10491","AL163051.1"
"10492","PAPOLA"
"10493","AL137786.1"
"10494","VRK1"
"10495","LINC02325"
"10496","LINC01550"
"10497","LINC02295"
"10498","BCL11B"
"10499","AL109767.1"
"10500","SETD3"
"10501","CCNK"
"10502","CCDC85C"
"10503","CYP46A1"
"10504","EML1"
"10505","EVL"
"10506","AL157912.1"
"10507","YY1"
"10508","SLC25A29"
"10509","WARS"
"10510","WDR25"
"10511","BEGAIN"
"10512","MEG3"
"10513","LINC02320"
"10514","LINC00239"
"10515","PPP2R5C"
"10516","AL137779.2"
"10517","AL118558.3"
"10518","DYNC1H1"
"10519","HSP90AA1"
"10520","WDR20"
"10521","MOK"
"10522","ZNF839"
"10523","CINP"
"10524","TECPR2"
"10525","ANKRD9"
"10526","RCOR1"
"10527","TRAF3"
"10528","AMN"
"10529","CDC42BPB"
"10530","TNFAIP2"
"10531","EIF5"
"10532","MARK3"
"10533","CKB"
"10534","AL133367.1"
"10535","TRMT61A"
"10536","BAG5"
"10537","KLC1"
"10538","APOPT1"
"10539","XRCC3"
"10540","ZFYVE21"
"10541","PPP1R13B"
"10542","ATP5MPL"
"10543","TDRD9"
"10544","INF2"
"10545","ADSSL1"
"10546","SIVA1"
"10547","AKT1"
"10548","ZBTB42"
"10549","CEP170B"
"10550","CLBA1"
"10551","CDCA4"
"10552","GPR132"
"10553","JAG2"
"10554","NUDT14"
"10555","BRF1"
"10556","BTBD6"
"10557","PACS2"
"10558","TEX22"
"10559","MTA1"
"10560","CRIP2"
"10561","CRIP1"
"10562","AL928654.3"
"10563","TEDC1"
"10564","TMEM121"
"10565","IGHV1-2"
"10566","IGHV1-3"
"10567","IGHV4-34"
"10568","IGHV1-45"
"10569","IGHV1-46"
"10570","AC012414.5"
"10571","AC068446.2"
"10572","AC135068.8"
"10573","AC135068.9"
"10574","IGHV1OR15-3"
"10575","NIPA1"
"10576","NIPA2"
"10577","CYFIP1"
"10578","TUBGCP5"
"10579","MKRN3"
"10580","SNRPN"
"10581","SNURF"
"10582","AC124312.1"
"10583","PWAR6"
"10584","UBE3A"
"10585","ATP10A"
"10586","HERC2"
"10587","GOLGA8F"
"10588","GOLGA8G"
"10589","APBA2"
"10590","NSMCE3"
"10591","TJP1"
"10592","CHRFAM7A"
"10593","AC091057.2"
"10594","ARHGAP11B"
"10595","AC091057.6"
"10596","FAN1"
"10597","MTMR10"
"10598","LINC02352"
"10599","KLF13"
"10600","OTUD7A"
"10601","LINC02256"
"10602","AC123768.3"
"10603","GOLGA8N"
"10604","AC123768.2"
"10605","ARHGAP11A"
"10606","SCG5"
"10607","FMN1"
"10608","AVEN"
"10609","EMC7"
"10610","PGBD4"
"10611","KATNBL1"
"10612","EMC4"
"10613","SLC12A6"
"10614","NOP10"
"10615","LPCAT4"
"10616","GOLGA8A"
"10617","GOLGA8B"
"10618","AQR"
"10619","ZNF770"
"10620","DPH6"
"10621","DPH6-DT"
"10622","C15orf41"
"10623","MEIS2"
"10624","SPRED1"
"10625","FAM98B"
"10626","RASGRP1"
"10627","C15orf53"
"10628","THBS1"
"10629","FSIP1"
"10630","AC023908.3"
"10631","GPR176"
"10632","EIF2AK4"
"10633","SRP14"
"10634","SRP14-AS1"
"10635","BMF"
"10636","BUB1B"
"10637","PAK6"
"10638","PLCB2"
"10639","INAFM2"
"10640","KNSTRN"
"10641","IVD"
"10642","BAHD1"
"10643","CHST14"
"10644","AC091045.1"
"10645","CCDC32"
"10646","RPUSD2"
"10647","KNL1"
"10648","RMDN3"
"10649","GCHFR"
"10650","DNAJC17"
"10651","C15orf62"
"10652","ZFYVE19"
"10653","SPINT1-AS1"
"10654","SPINT1"
"10655","RHOV"
"10656","VPS18"
"10657","CHAC1"
"10658","INO80"
"10659","CHP1"
"10660","OIP5"
"10661","NUSAP1"
"10662","NDUFAF1"
"10663","RTF1"
"10664","ITPKA"
"10665","LTK"
"10666","RPAP1"
"10667","TYRO3"
"10668","MGA"
"10669","MAPKBP1"
"10670","JMJD7"
"10671","JMJD7-PLA2G4B"
"10672","PLA2G4B"
"10673","SPTBN5"
"10674","AC020659.1"
"10675","EHD4"
"10676","VPS39"
"10677","TMEM87A"
"10678","GANC"
"10679","AC012651.1"
"10680","CAPN3"
"10681","ZNF106"
"10682","SNAP23"
"10683","LRRC57"
"10684","HAUS2"
"10685","STARD9"
"10686","CDAN1"
"10687","TTBK2"
"10688","UBR1"
"10689","TMEM62"
"10690","CCNDBP1"
"10691","LCMT2"
"10692","ADAL"
"10693","ZSCAN29"
"10694","TUBGCP4"
"10695","TP53BP1"
"10696","MAP1A"
"10697","PPIP5K1"
"10698","CATSPER2"
"10699","PDIA3"
"10700","ELL3"
"10701","SERF2"
"10702","HYPK"
"10703","MFAP1"
"10704","WDR76"
"10705","CASC4"
"10706","CTDSPL2"
"10707","EIF3J-DT"
"10708","EIF3J"
"10709","SPG11"
"10710","PATL2"
"10711","B2M"
"10712","TRIM69"
"10713","SORD"
"10714","SHF"
"10715","GATM"
"10716","SPATA5L1"
"10717","C15orf48"
"10718","SLC30A4"
"10719","BLOC1S6"
"10720","SQOR"
"10721","MYEF2"
"10722","AC023355.1"
"10723","DUT"
"10724","CEP152"
"10725","SHC4"
"10726","EID1"
"10727","SECISBP2L"
"10728","COPS2"
"10729","GALK2"
"10730","FAM227B"
"10731","DTWD1"
"10732","ATP8B4"
"10733","SLC27A2"
"10734","GABPB1"
"10735","GABPB1-AS1"
"10736","USP8"
"10737","TRPM7"
"10738","SPPL2A"
"10739","AC021752.1"
"10740","AP4E1"
"10741","DMXL2"
"10742","LYSMD2"
"10743","TMOD2"
"10744","TMOD3"
"10745","LEO1"
"10746","MAPK6"
"10747","GNB5"
"10748","AC023906.3"
"10749","CERNA1"
"10750","MYO5C"
"10751","MYO5A"
"10752","ARPP19"
"10753","FAM214A"
"10754","RSL24D1"
"10755","RAB27A"
"10756","PIGBOS1"
"10757","PIGB"
"10758","CCPG1"
"10759","C15orf65"
"10760","DNAAF4"
"10761","PYGO1"
"10762","NEDD4"
"10763","RFX7"
"10764","TEX9"
"10765","ZNF280D"
"10766","AC090517.4"
"10767","TCF12"
"10768","LINC00926"
"10769","POLR2M"
"10770","LIPC"
"10771","ADAM10"
"10772","MINDY2"
"10773","RNF111"
"10774","SLTM"
"10775","CCNB2"
"10776","MYO1E"
"10777","FAM81A"
"10778","GTF2A2"
"10779","BNIP2"
"10780","AC092755.2"
"10781","FOXB1"
"10782","ANXA2"
"10783","ICE2"
"10784","RORA-AS1"
"10785","RORA"
"10786","VPS13C"
"10787","AC104590.1"
"10788","C2CD4A"
"10789","C2CD4B"
"10790","TLN2"
"10791","TPM1"
"10792","LACTB"
"10793","RPS27L"
"10794","RAB8B"
"10795","APH1B"
"10796","CA12"
"10797","AC007950.2"
"10798","USP3"
"10799","USP3-AS1"
"10800","FBXL22"
"10801","HERC1"
"10802","DAPK2"
