"","x"
"11815","LRRC20"
"11816","EIF4EBP2"
"11817","NODAL"
"11818","PALD1"
"11819","ADAMTS14"
"11820","SGPL1"
"11821","PCBD1"
"11822","UNC5B"
"11823","UNC5B-AS1"
"11824","SLC29A3"
"11825","CDH23"
"11826","VSIR"
"11827","PSAP"
"11828","CHST3"
"11829","SPOCK2"
"11830","ASCC1"
"11831","ANAPC16"
"11832","DDIT4"
"11833","DDIT4-AS1"
"11834","DNAJB12"
"11835","MICU1"
"11836","MCU"
"11837","P4HA1"
"11838","AL731563.3"
"11839","NUDT13"
"11840","AC016394.2"
"11841","ECD"
"11842","FAM149B1"
"11843","DNAJC9"
"11844","DNAJC9-AS1"
"11845","MRPS16"
"11846","AC016394.1"
"11847","CFAP70"
"11848","ANXA7"
"11849","PPP3CB"
"11850","USP54"
"11851","AC073389.1"
"11852","AC073389.3"
"11853","MYOZ1"
"11854","SYNPO2L"
"11855","AC073389.2"
"11856","AGAP5"
"11857","AC022400.6"
"11858","SEC24C"
"11859","FUT11"
"11860","CHCHD1"
"11861","ZSWIM8"
"11862","AC022400.7"
"11863","NDST2"
"11864","CAMK2G"
"11865","PLAU"
"11866","C10orf55"
"11867","VCL"
"11868","AP3M1"
"11869","ADK"
"11870","KAT6B"
"11871","SAMD8"
"11872","VDAC2"
"11873","COMTD1"
"11874","ZNF503-AS1"
"11875","ZNF503"
"11876","ZNF503-AS2"
"11877","AC010997.5"
"11878","AC010997.4"
"11879","LRMDA"
"11880","KCNMA1"
"11881","KCNMA1-AS1"
"11882","AL450306.1"
"11883","DLG5"
"11884","POLR3A"
"11885","RPS24"
"11886","LINC00595"
"11887","ZMIZ1-AS1"
"11888","ZMIZ1"
"11889","PPIF"
"11890","ZCCHC24"
"11891","EIF5AL1"
"11892","BX248123.1"
"11893","AL132656.2"
"11894","NUTM2B-AS1"
"11895","AL135925.1"
"11896","NUTM2E"
"11897","SFTPD-AS1"
"11898","TMEM254-AS1"
"11899","TMEM254"
"11900","PLAC9"
"11901","ANXA11"
"11902","FAM213A"
"11903","TSPAN14"
"11904","SH2D4B"
"11905","AL603756.1"
"11906","GHITM"
"11907","CDHR1"
"11908","RGR"
"11909","CCSER2"
"11910","GRID1"
"11911","WAPL"
"11912","AL731569.1"
"11913","LDB3"
"11914","AC067750.1"
"11915","BMPR1A"
"11916","MMRN2"
"11917","SNCG"
"11918","ADIRF"
"11919","GLUD1"
"11920","SHLD2"
"11921","NUTM2A-AS1"
"11922","NUTM2A"
"11923","NUTM2D"
"11924","MINPP1"
"11925","PAPSS2"
"11926","ATAD1"
"11927","KLLN"
"11928","PTEN"
"11929","RNLS"
"11930","ANKRD22"
"11931","STAMBPL1"
"11932","ACTA2"
"11933","FAS"
"11934","CH25H"
"11935","LIPA"
"11936","IFIT2"
"11937","AL353751.1"
"11938","IFIT3"
"11939","IFIT1"
"11940","IFIT5"
"11941","SLC16A12"
"11942","PANK1"
"11943","AL157400.4"
"11944","KIF20B"
"11945","LINC00865"
"11946","RPP30"
"11947","AL365434.2"
"11948","PCGF5"
"11949","HECTD2"
"11950","PPP1R3C"
"11951","TNKS2-AS1"
"11952","TNKS2"
"11953","FGFBP3"
"11954","AL359198.1"
"11955","BTAF1"
"11956","CPEB3"
"11957","MARCH5"
"11958","IDE"
"11959","KIF11"
"11960","HHEX"
"11961","EXOC6"
"11962","CYP26A1"
"11963","MYOF"
"11964","CEP55"
"11965","FFAR4"
"11966","RBP4"
"11967","FRA10AC1"
"11968","LGI1"
"11969","SLC35G1"
"11970","PLCE1"
"11971","AL389885.1"
"11972","PLCE1-AS1"
"11973","AL139124.1"
"11974","NOC3L"
"11975","TBC1D12"
"11976","HELLS"
"11977","ACSM6"
"11978","PDLIM1"
"11979","SORBS1"
"11980","ALDH18A1"
"11981","TCTN3"
"11982","ENTPD1"
"11983","ENTPD1-AS1"
"11984","CC2D2B"
"11985","CCNJ"
"11986","ZNF518A"
"11987","BLNK"
"11988","TLL2"
"11989","TM9SF3"
"11990","PIK3AP1"
"11991","LCOR"
"11992","SLIT1"
"11993","ARHGAP19-SLIT1"
"11994","ARHGAP19"
"11995","FRAT1"
"11996","FRAT2"
"11997","RRP12"
"11998","PGAM1"
"11999","EXOSC1"
"12000","ZDHHC16"
"12001","MMS19"
"12002","UBTD1"
"12003","HOGA1"
"12004","MORN4"
"12005","PI4K2A"
"12006","AVPI1"
"12007","MARVELD1"
"12008","ZFYVE27"
"12009","GOLGA7B"
"12010","CRTAC1"
"12011","R3HCC1L"
"12012","LOXL4"
"12013","PYROXD2"
"12014","HPS1"
"12015","GOT1"
"12016","AL391684.1"
"12017","SLC25A28"
"12018","AL353719.1"
"12019","AL133353.1"
"12020","ENTPD7"
"12021","CUTC"
"12022","COX15"
"12023","ABCC2"
"12024","DNMBP"
"12025","ERLIN1"
"12026","CHUK"
"12027","CWF19L1"
"12028","BLOC1S2"
"12029","SCD"
"12030","OLMALINC"
"12031","SEC31B"
"12032","NDUFB8"
"12033","HIF1AN"
"12034","PAX2"
"12035","AL138762.1"
"12036","SLF2"
"12037","MRPL43"
"12038","SEMA4G"
"12039","TWNK"
"12040","LZTS2"
"12041","PDZD7"
"12042","SFXN3"
"12043","AL133215.2"
"12044","KAZALD1"
"12045","LBX1"
"12046","BTRC"
"12047","DPCD"
"12048","POLL"
"12049","FBXW4"
"12050","FGF8"
"12051","NPM3"
"12052","OGA"
"12053","KCNIP2"
"12054","ARMH3"
"12055","HPS6"
"12056","LDB1"
"12057","PPRC1"
"12058","NOLC1"
"12059","ELOVL3"
"12060","PITX3"
"12061","GBF1"
"12062","NFKB2"
"12063","PSD"
"12064","FBXL15"
"12065","CUEDC2"
"12066","C10orf95"
"12067","MFSD13A"
"12068","ACTR1A"
"12069","AL121928.1"
"12070","SUFU"
"12071","TRIM8"
"12072","AL391121.1"
"12073","ARL3"
"12074","SFXN2"
"12075","WBP1L"
"12076","CYP17A1-AS1"
"12077","BORCS7"
"12078","AL356608.1"
"12079","CNNM2"
"12080","NT5C2"
"12081","RPEL1"
"12082","PCGF6"
"12083","TAF5"
"12084","ATP5MD"
"12085","PDCD11"
"12086","CALHM2"
"12087","AL139339.2"
"12088","NEURL1"
"12089","SH3PXD2A"
"12090","AL121929.2"
"12091","STN1"
"12092","SLK"
"12093","COL17A1"
"12094","SFR1"
"12095","CFAP43"
"12096","GSTO1"
"12097","GSTO2"
"12098","ITPRIP"
"12099","CFAP58"
"12100","SORCS3"
"12101","SORCS1"
"12102","XPNPEP1"
"12103","ADD3"
"12104","MXI1"
"12105","SMNDC1"
"12106","AL355512.1"
"12107","DUSP5"
"12108","SMC3"
"12109","RBM20"
"12110","PDCD4-AS1"
"12111","PDCD4"
"12112","BBIP1"
"12113","AL158163.2"
"12114","AL158163.1"
"12115","SHOC2"
"12116","ADRA2A"
"12117","GPAM"
"12118","ACSL5"
"12119","AL157786.1"
"12120","ZDHHC6"
"12121","VTI1A"
"12122","TCF7L2"
"12123","AL158212.2"
"12124","CASP7"
"12125","PLEKHS1"
"12126","DCLRE1A"
"12127","NHLRC2"
"12128","ADRB1"
"12129","CCDC186"
"12130","AC005383.1"
"12131","AFAP1L2"
"12132","ABLIM1"
"12133","FAM160B1"
"12134","TRUB1"
"12135","ATRNL1"
"12136","GFRA1"
"12137","C10orf82"
"12138","HSPA12A"
"12139","ENO4"
"12140","SHTN1"
"12141","SLC18A2"
"12142","AL391988.1"
"12143","PDZD8"
"12144","EMX2OS"
"12145","EMX2"
"12146","RAB11FIP2"
"12147","CASC2"
"12148","FAM204A"
"12149","PRLHR"
"12150","CACUL1"
"12151","NANOS1"
"12152","EIF3A"
"12153","FAM45A"
"12154","SFXN4"
"12155","PRDX3"
"12156","GRK5"
"12157","RGS10"
"12158","TIAL1"
"12159","BAG3"
"12160","INPP5F"
"12161","MCMBP"
"12162","SEC23IP"
"12163","PLPP4"
"12164","LINC01561"
"12165","WDR11-AS1"
"12166","WDR11"
"12167","AC010998.2"
"12168","FGFR2"
"12169","ATE1"
"12170","AL731566.2"
"12171","NSMCE4A"
"12172","AL731566.1"
"12173","TACC2"
"12174","BTBD16"
"12175","PLEKHA1"
"12176","HTRA1"
"12177","FAM24B"
"12178","C10orf88"
"12179","PSTK"
"12180","IKZF5"
"12181","ACADSB"
"12182","BUB3"
"12183","AL160290.2"
"12184","CPXM2"
"12185","CHST15"
"12186","OAT"
"12187","LHPP"
"12188","AC068896.1"
"12189","FAM53B"
"12190","EEF1AKMT2"
"12191","ABRAXAS2"
"12192","ZRANB1"
"12193","AL731577.1"
"12194","CTBP2"
"12195","AL731571.1"
"12196","AL157888.1"
"12197","AL158835.1"
"12198","EDRF1"
"12199","EDRF1-AS1"
"12200","MMP21"
"12201","UROS"
"12202","BCCIP"
"12203","DHX32"
"12204","FANK1"
"12205","ADAM12"
"12206","LINC00601"
"12207","C10orf90"
"12208","DOCK1"
"12209","AL359094.1"
"12210","FAM196A"
"12211","PTPRE"
"12212","AL158166.2"
"12213","MKI67"
"12214","MGMT"
"12215","EBF3"
"12216","C10orf143"
"12217","GLRX3"
"12218","PPP2R2D"
"12219","BNIP3"
"12220","AL162274.2"
"12221","AL162274.1"
"12222","JAKMIP3"
"12223","DPYSL4"
"12224","STK32C"
"12225","LRRC27"
"12226","PWWP2B"
"12227","AL451069.1"
"12228","INPP5A"
"12229","NKX6-2"
"12230","CFAP46"
"12231","ADGRA1"
"12232","ADGRA1-AS1"
"12233","KNDC1"
"12234","AL592071.1"
"12235","ADAM8"
"12236","TUBGCP2"
"12237","ZNF511"
"12238","CALY"
"12239","FUOM"
"12240","ECHS1"
"12241","PAOX"
"12242","MTG1"
"12243","SCART1"
"12244","CYP2E1"
"12245","AC007406.3"
"12246","SLC6A12"
"12247","AC007406.4"
"12248","SLC6A13"
"12249","KDM5A"
"12250","CCDC77"
"12251","B4GALNT3"
"12252","NINJ2"
"12253","AC021054.1"
"12254","WNK1"
"12255","RAD52"
"12256","AC004803.1"
"12257","ERC1"
"12258","WNT5B"
"12259","FBXL14"
"12260","ADIPOR2"
"12261","CACNA2D4"
"12262","DCP1B"
"12263","CACNA1C"
"12264","AC005342.1"
"12265","CACNA1C-AS2"
"12266","FKBP4"
"12267","ITFG2-AS1"
"12268","ITFG2"
"12269","NRIP2"
"12270","FOXM1"
"12271","RHNO1"
"12272","TULP3"
"12273","TEAD4"
"12274","AC125807.2"
"12275","TSPAN9"
"12276","PRMT8"
"12277","CRACR2A"
"12278","PARP11"
"12279","CCND2"
"12280","TIGAR"
"12281","FGF23"
"12282","C12orf4"
"12283","RAD51AP1"
"12284","DYRK4"
"12285","AKAP3"
"12286","NDUFA9"
"12287","AC005833.1"
"12288","GALNT8"
"12289","ANO2"
"12290","VWF"
"12291","CD9"
"12292","PLEKHG6"
"12293","TNFRSF1A"
"12294","SCNN1A"
"12295","LTBR"
"12296","CD27"
"12297","TAPBPL"
"12298","VAMP1"
"12299","AC005840.4"
"12300","MRPL51"
"12301","NCAPD2"
"12302","GAPDH"
"12303","AC006064.4"
"12304","IFFO1"
"12305","AC006064.1"
"12306","NOP2"
"12307","CHD4"
"12308","AC006064.2"
"12309","LPAR5"
"12310","ACRBP"
"12311","ING4"
"12312","ZNF384"
"12313","PIANP"
"12314","COPS7A"
"12315","AC125494.2"
"12316","MLF2"
"12317","PTMS"
"12318","LAG3"
"12319","CD4"
"12320","GPR162"
"12321","P3H3"
"12322","GNB3"
"12323","CDCA3"
"12324","USP5"
"12325","TPI1"
"12326","SPSB2"
"12327","LRRC23"
"12328","U47924.3"
"12329","ENO2"
"12330","ATN1"
"12331","C12orf57"
"12332","U47924.2"
"12333","PTPN6"
"12334","PHB2"
"12335","EMG1"
"12336","LPCAT3"
"12337","C1S"
"12338","C1R"
"12339","C1RL"
"12340","C1RL-AS1"
"12341","RBP5"
"12342","AC018653.3"
"12343","CLSTN3"
"12344","PEX5"
"12345","CD163L1"
"12346","CD163"
"12347","NANOG"
"12348","SLC2A14"
"12349","SLC2A3"
"12350","FOXJ2"
"12351","C3AR1"
"12352","NECAP1"
"12353","CLEC4A"
"12354","FAM66C"
"12355","AC092111.2"
"12356","AC092111.1"
"12357","FAM90A1"
"12358","LINC02449"
"12359","LINC00937"
"12360","AC092745.1"
"12361","CLEC4D"
"12362","CLEC4E"
"12363","RIMKLB"
"12364","A2ML1"
"12365","PHC1"
"12366","M6PR"
"12367","KLRG1"
"12368","A2M-AS1"
"12369","A2M"
"12370","LINC00987"
"12371","LINC02367"
"12372","AC010186.1"
"12373","CLEC2D"
"12374","CLECL1"
"12375","CD69"
"12376","CLEC2B"
"12377","CLEC12A"
"12378","CLEC1A"
"12379","CLEC7A"
"12380","OLR1"
"12381","TMEM52B"
"12382","GABARAPL1"
"12383","KLRD1"
"12384","AC022075.1"
"12385","KLRK1"
"12386","KLRC4"
"12387","KLRC3"
"12388","KLRC2"
"12389","KLRC1"
"12390","MAGOHB"
"12391","STYK1"
"12392","YBX3"
"12393","PRH1"
"12394","TAS2R10"
"12395","AC018630.2"
"12396","TAS2R14"
"12397","TAS2R50"
"12398","TAS2R20"
"12399","TAS2R19"
"12400","TAS2R31"
"12401","TAS2R46"
"12402","TAS2R43"
"12403","TAS2R30"
"12404","SMIM10L1"
"12405","AC244131.2"
"12406","LINC01252"
"12407","ETV6"
"12408","BCL2L14"
"12409","LRP6"
"12410","MANSC1"
"12411","LOH12CR2"
"12412","BORCS5"
"12413","DUSP16"
"12414","CREBL2"
"12415","AC008115.4"
"12416","GPR19"
"12417","CDKN1B"
"12418","APOLD1"
"12419","DDX47"
"12420","GPRC5A"
"12421","GPRC5D-AS1"
"12422","HEBP1"
"12423","FAM234B"
"12424","GSG1"
"12425","EMP1"
"12426","GRIN2B"
"12427","ATF7IP"
"12428","PLBD1"
"12429","PLBD1-AS1"
"12430","HIST4H4"
"12431","H2AFJ"
"12432","WBP11"
"12433","C12orf60"
"12434","MGP"
"12435","ERP27"
"12436","ARHGDIB"
"12437","RERG"
"12438","PTPRO"
"12439","EPS8"
"12440","STRAP"
"12441","DERA"
"12442","MGST1"
"12443","LMO3"
"12444","RERGL"
"12445","PLEKHA5"
"12446","AEBP2"
"12447","PDE3A"
"12448","SLCO1C1"
"12449","SLCO1A2"
"12450","PYROXD1"
"12451","RECQL"
"12452","GOLT1B"
"12453","SPX"
"12454","GYS2"
"12455","LDHB"
"12456","KCNJ8"
"12457","ABCC9"
"12458","CMAS"
"12459","ST8SIA1"
"12460","C2CD5"
"12461","AC053513.1"
"12462","AC087241.1"
"12463","AC087241.3"
"12464","ETNK1"
"12465","AC084816.1"
"12466","SOX5"
"12467","BCAT1"
"12468","LRMP"
"12469","AC023510.2"
"12470","CASC1"
"12471","ETFRF1"
"12472","KRAS"
"12473","AC092794.1"
"12474","AC092794.2"
"12475","AC087239.1"
"12476","LMNTD1"
"12477","RASSF8-AS1"
"12478","RASSF8"
"12479","BHLHE41"
"12480","SSPN"
"12481","AC022509.2"
"12482","AC022509.1"
"12483","ITPR2"
"12484","INTS13"
"12485","FGFR1OP2"
"12486","AC024896.1"
"12487","TM7SF3"
"12488","MED21"
"12489","AC092747.4"
"12490","STK38L"
"12491","ARNTL2"
"12492","SMCO2"
"12493","PPFIBP1"
"12494","REP15"
"12495","AC009509.4"
"12496","MRPS35"
"12497","MANSC4"
"12498","KLHL42"
"12499","PTHLH"
"12500","AC008011.2"
"12501","CCDC91"
"12502","AC022364.1"
"12503","AC022079.2"
"12504","FAR2"
"12505","AC009318.4"
"12506","AC009318.1"
"12507","AC009318.3"
"12508","AC009318.2"
"12509","ERGIC2"
"12510","OVCH1-AS1"
"12511","TMTC1"
"12512","IPO8"
"12513","CAPRIN2"
"12514","LINC00941"
"12515","TSPAN11"
"12516","DDX11-AS1"
"12517","DDX11"
"12518","SINHCAF"
"12519","AC024940.1"
"12520","LINC02387"
"12521","DENND5B"
"12522","DENND5B-AS1"
"12523","ETFBKMT"
"12524","AMN1"
"12525","AC023157.3"
"12526","H3F3C"
"12527","KIAA1551"
"12528","AC016957.2"
"12529","BICD1"
"12530","FGD4"
"12531","DNM1L"
"12532","AC084824.5"
"12533","YARS2"
"12534","ALG10"
"12535","ALG10B"
"12536","CPNE8"
"12537","AC067735.1"
"12538","KIF21A"
"12539","ABCD2"
"12540","SLC2A13"
"12541","AC079630.1"
"12542","LRRK2"
"12543","MUC19"
"12544","CNTN1"
"12545","PDZRN4"
"12546","AC090630.1"
"12547","GXYLT1"
"12548","YAF2"
"12549","PPHLN1"
"12550","ZCRB1"
"12551","PRICKLE1"
"12552","AC079601.1"
"12553","PUS7L"
"12554","IRAK4"
"12555","TWF1"
"12556","TMEM117"
"12557","AC025253.1"
"12558","NELL2"
"12559","DBX2"
"12560","ANO6"
"12561","AC079950.1"
"12562","AC008124.1"
"12563","ARID2"
"12564","SCAF11"
"12565","SLC38A1"
"12566","SLC38A2"
"12567","AC008014.1"
"12568","AC025031.4"
"12569","AC008035.1"
"12570","SLC38A4"
"12571","AMIGO2"
"12572","PCED1B"
"12573","RPAP3"
"12574","AC004241.1"
"12575","ENDOU"
"12576","RAPGEF3"
"12577","SLC48A1"
"12578","HDAC7"
"12579","AC004466.1"
"12580","VDR"
"12581","TMEM106C"
"12582","COL2A1"
"12583","AC004801.6"
"12584","SENP1"
"12585","PFKM"
"12586","ASB8"
"12587","CCDC184"
"12588","AC024257.3"
"12589","AC024257.5"
"12590","ZNF641"
"12591","C12orf54"
"12592","KANSL2"
"12593","CCNT1"
"12594","ADCY6"
"12595","AC117498.2"
"12596","CACNB3"
"12597","DDX23"
"12598","RND1"
"12599","AC073610.3"
"12600","CCDC65"
"12601","FKBP11"
"12602","ARF3"
"12603","WNT10B"
"12604","DDN"
"12605","DDN-AS1"
"12606","PRKAG1"
"12607","KMT2D"
"12608","RHEBL1"
"12609","DHH"
"12610","AC011603.1"
"12611","LMBR1L"
"12612","AC011603.2"
"12613","TUBA1B"
"12614","TUBA1A"
"12615","TUBA1C"
"12616","AC010173.1"
"12617","AC125611.4"
"12618","PRPH"
"12619","TROAP"
"12620","C1QL4"
"12621","DNAJC22"
"12622","SPATS2"
"12623","KCNH3"
"12624","MCRS1"
"12625","PRPF40B"
"12626","FAM186B"
"12627","FMNL3"
"12628","TMBIM6"
"12629","NCKAP5L"
"12630","BCDIN3D-AS1"
"12631","BCDIN3D"
"12632","FAIM2"
"12633","AC025154.2"
"12634","AQP5"
"12635","AQP6"
"12636","RACGAP1"
"12637","ASIC1"
"12638","SMARCD1"
"12639","GPD1"
"12640","COX14"
"12641","AC074032.1"
"12642","CERS5"
"12643","LIMA1"
"12644","LARP4"
"12645","DIP2B"
"12646","ATF1"
"12647","TMPRSS12"
"12648","METTL7A"
"12649","AC008121.2"
"12650","SLC11A2"
"12651","LETMD1"
"12652","CSRNP2"
"12653","TFCP2"
"12654","POU6F1"
"12655","DAZAP2"
"12656","SMAGP"
"12657","BIN2"
"12658","GALNT6"
"12659","SLC4A8"
"12660","SCN8A"
"12661","AC068987.2"
"12662","AC068987.5"
"12663","FIGNL2"
"12664","AC068987.4"
"12665","ANKRD33"
"12666","ACVRL1"
"12667","ACVR1B"
"12668","GRASP"
"12669","NR4A1"
"12670","AC025259.3"
"12671","ATG101"
"12672","AC078864.2"
"12673","KRT80"
"12674","KRT7"
"12675","KRT86"
"12676","KRT8"
"12677","KRT18"
"12678","EIF4B"
"12679","AC068888.1"
"12680","TNS2"
"12681","SPRYD3"
"12682","IGFBP6"
"12683","CSAD"
"12684","ZNF740"
"12685","ITGB7"
"12686","RARG"
"12687","MFSD5"
"12688","ESPL1"
"12689","PFDN5"
"12690","AC073611.1"
"12691","C12orf10"
"12692","AAAS"
"12693","SP1"
"12694","PRR13"
"12695","PCBP2"
"12696","MAP3K12"
"12697","AC023509.4"
"12698","TARBP2"
"12699","AC023509.3"
"12700","ATF7"
"12701","AC023509.2"
"12702","ATP5MC2"
"12703","CALCOCO1"
"12704","CISTR"
"12705","HOXC13-AS"
"12706","HOXC13"
"12707","HOTAIR"
"12708","HOXC11"
"12709","HOXC10"
"12710","HOXC6"
"12711","HOXC9"
"12712","HOXC-AS1"
"12713","HOXC8"
"12714","HOXC4"
"12715","AC012531.1"
"12716","HOXC5"
"12717","AC023794.1"
"12718","AC023794.4"
"12719","SMUG1"
"12720","LINC02381"
"12721","SMUG1-AS1"
"12722","AC023794.7"
"12723","CBX5"
"12724","AC078778.1"
"12725","HNRNPA1"
"12726","COPZ1"
"12727","GPR84"
"12728","ZNF385A"
"12729","ITGA5"
"12730","NCKAP1L"
"12731","PDE1B"
"12732","PPP1R1A"
"12733","METTL7B"
"12734","ITGA7"
"12735","AC009779.3"
"12736","BLOC1S1"
"12737","RDH5"
"12738","CD63"
"12739","AC009779.2"
"12740","GDF11"
"12741","SARNP"
"12742","AC023055.1"
"12743","ORMDL2"
"12744","DNAJC14"
"12745","MMP19"
"12746","PYM1"
"12747","DGKA"
"12748","PMEL"
"12749","CDK2"
"12750","RAB5B"
"12751","SUOX"
"12752","IKZF4"
"12753","AC034102.8"
"12754","RPS26"
"12755","ERBB3"
"12756","PA2G4"
"12757","AC034102.4"
"12758","RPL41"
"12759","ZC3H10"
"12760","ESYT1"
"12761","MYL6B"
"12762","MYL6"
"12763","SMARCC2"
"12764","RNF41"
"12765","NABP2"
"12766","SLC39A5"
"12767","ANKRD52"
"12768","COQ10A"
"12769","AC073896.5"
"12770","CS"
"12771","AC073896.2"
"12772","AC073896.3"
"12773","CNPY2"
"12774","PAN2"
"12775","IL23A"
"12776","STAT2"
"12777","AC024884.2"
"12778","TIMELESS"
"12779","MIP"
"12780","SPRYD4"
"12781","GLS2"
"12782","RBMS2"
"12783","BAZ2A"
"12784","ATP5F1B"
"12785","PTGES3"
"12786","NACA"
"12787","PRIM1"
"12788","HSD17B6"
"12789","RDH16"
"12790","ZBTB39"
"12791","TAC3"
"12792","NEMP1"
"12793","NAB2"
"12794","STAT6"
"12795","LRP1"
"12796","NXPH4"
"12797","SHMT2"
"12798","AC137834.2"
"12799","NDUFA4L2"
"12800","STAC3"
"12801","R3HDM2"
"12802","AC126614.1"
"12803","INHBE"
"12804","GLI1"
"12805","ARHGAP9"
"12806","MARS"
"12807","DDIT3"
"12808","MBD6"
"12809","DCTN2"
"12810","KIF5A"
"12811","PIP4K2C"
"12812","DTX3"
"12813","ARHGEF25"
"12814","SLC26A10"
"12815","B4GALNT1"
"12816","OS9"
"12817","AC025165.2"
"12818","AGAP2"
"12819","AGAP2-AS1"
"12820","TSPAN31"
"12821","CDK4"
"12822","MARCH9"
"12823","CYP27B1"
"12824","METTL1"
"12825","EEF1AKMT3"
"12826","TSFM"
"12827","AVIL"
"12828","AC025165.5"
"12829","AC025165.4"
"12830","CTDSP2"
"12831","AC083805.1"
"12832","AC083805.3"
"12833","AC084033.3"
"12834","ATP23"
"12835","LRIG3"
"12836","SLC16A7"
"12837","FAM19A2"
"12838","USP15"
"12839","MON2"
"12840","LINC01465"
"12841","AC048341.1"
"12842","AC048341.2"
"12843","PPM1H"
"12844","AVPR1A"
"12845","DPY19L2"
"12846","AC084357.2"
"12847","RXYLT1"
"12848","SRGAP1"
"12849","AC025576.1"
"12850","C12orf66"
"12851","XPOT"
"12852","AC135279.3"
"12853","TBK1"
"12854","RASSF3"
"12855","GNS"
"12856","TBC1D30"
"12857","LEMD3"
"12858","MSRB3"
"12859","LINC02454"
"12860","HMGA2"
"12861","AC090673.1"
"12862","LLPH"
"12863","TMBIM4"
"12864","IRAK3"
"12865","HELB"
"12866","GRIP1"
"12867","CAND1"
"12868","DYRK2"
"12869","AC078777.1"
"12870","MDM1"
"12871","RAP1B"
"12872","AC090061.1"
"12873","NUP107"
"12874","SLC35E3"
"12875","MDM2"
"12876","AC025423.1"
"12877","AC025423.4"
"12878","CPM"
"12879","CPSF6"
"12880","AC020656.2"
"12881","LYZ"
"12882","AC020656.1"
"12883","YEATS4"
"12884","FRS2"
"12885","CCT2"
"12886","BEST3"
"12887","AC025263.1"
"12888","RAB3IP"
"12889","MYRFL"
"12890","AC025159.1"
"12891","AC084032.1"
"12892","LINC01481"
"12893","CNOT2"
"12894","KCNMB4"
"12895","AC025569.1"
"12896","PTPRB"
"12897","PTPRR"
"12898","TSPAN8"
"12899","LGR5"
"12900","ZFC3H1"
"12901","THAP2"
"12902","TMEM19"
"12903","RAB21"
"12904","AC089984.1"
"12905","TBC1D15"
"12906","TPH2"
"12907","ATXN7L3B"
"12908","AC025257.1"
"12909","CAPS2"
"12910","GLIPR1L1"
"12911","GLIPR1L2"
"12912","GLIPR1"
"12913","AC121761.1"
"12914","KRR1"
"12915","AC078923.1"
"12916","AC078820.1"
"12917","PHLDA1"
"12918","AC011611.3"
"12919","AC011611.4"
"12920","NAP1L1"
"12921","BBS10"
"12922","OSBPL8"
"12923","AC107032.2"
"12924","ZDHHC17"
"12925","CSRP2"
"12926","E2F7"
"12927","NAV3"
"12928","SYT1"
"12929","AC027288.3"
"12930","PAWR"
"12931","PPP1R12A"
"12932","OTOGL"
"12933","LIN7A"
"12934","ACSS3"
"12935","PPFIA2"
"12936","PPFIA2-AS1"
"12937","AC069228.1"
"12938","CCDC59"
"12939","METTL25"
"12940","TMTC2"
"12941","AC090680.1"
"12942","SLC6A15"
"12943","TSPAN19"
"12944","LRRIQ1"
"12945","MGAT4C"
"12946","C12orf50"
"12947","C12orf29"
"12948","CEP290"
"12949","TMTC3"
"12950","KITLG"
"12951","LINC02458"
"12952","DUSP6"
"12953","AC024909.2"
"12954","AC010201.2"
"12955","AC010201.1"
"12956","POC1B"
"12957","GALNT4"
"12958","POC1B-GALNT4"
"12959","POC1B-AS1"
"12960","AC025034.1"
"12961","ATP2B1"
"12962","ATP2B1-AS1"
"12963","AC126178.1"
"12964","LUM"
"12965","DCN"
"12966","BTG1"
"12967","AC025164.1"
"12968","LINC02391"
"12969","LINC02397"
"12970","PLEKHG7"
"12971","EEA1"
"12972","NUDT4"
"12973","UBE2N"
"12974","MRPL42"
"12975","SOCS2"
"12976","CRADD"
"12977","AC012085.2"
"12978","AC012464.3"
"12979","PLXNC1"
"12980","AC073655.1"
"12981","CEP83"
"12982","CEP83-DT"
"12983","TMCC3"
"12984","NDUFA12"
"12985","NR2C1"
"12986","FGD6"
"12987","VEZT"
"12988","METAP2"
"12989","USP44"
"12990","NTN4"
"12991","SNRPF"
"12992","AMDHD1"
"12993","HAL"
"12994","LTA4H"
"12995","LINC02452"
"12996","ELK3"
"12997","CDK17"
"12998","CFAP54"
"12999","NEDD1"
"13000","LINC02453"
"13001","TMPO-AS1"
"13002","TMPO"
"13003","SLC25A3"
"13004","IKBIP"
"13005","APAF1"
"13006","ANKS1B"
"13007","UHRF1BP1L"
"13008","ACTR6"
"13009","DEPDC4"
"13010","SCYL2"
"13011","SLC17A8"
"13012","NR1H4"
"13013","GAS2L3"
"13014","ANO4"
"13015","UTP20"
"13016","ARL1"
"13017","MYBPC1"
"13018","AC010205.1"
"13019","CHPT1"
"13020","SYCP3"
"13021","GNPTAB"
"13022","DRAM1"
"13023","WASHC3"
"13024","AC079907.1"
"13025","NUP37"
"13026","PARPBP"
"13027","IGF1"
"13028","PAH"
"13029","ASCL1"
"13030","AC068643.1"
"13031","AC025265.1"
"13032","NT5DC3"
"13033","HSP90B1"
"13034","C12orf73"
"13035","TDG"
"13036","GLT8D2"
"13037","HCFC2"
"13038","NFYB"
"13039","TXNRD1"
"13040","EID3"
"13041","CHST11"
"13042","SLC41A2"
"13043","C12orf45"
"13044","ALDH1L2"
"13045","AC016257.1"
"13046","WASHC4"
"13047","APPL2"
"13048","C12orf75"
"13049","NUAK1"
"13050","CKAP4"
"13051","AC079174.2"
"13052","TCP11L2"
